2	5	4	0	0	0	0	0	0	0	0	0	0.0	1
2	6	1	0	0	0	0	1	0	0	1	0	4.8	0
2	6	2	0	1	1	0	0	0	1	0	1	1.8	0
2	6	3	1	1	0	0	0	0	0	0	1	1.2	0
2	6	4	0	0	0	0	0	0	0	0	0	0.0	1
2	7	1	0	1	0	1	0	1	0	0	1	3.0	0
2	7	2	1	1	1	0	0	0	0	1	0	1.2	0
2	7	3	0	0	0	0	0	0	0	0	0	2.4	0
2	7	4	0	0	0	0	0	0	0	0	0	0.0	1
2	8	1	0	0	0	0	0	1	0	0	1	4.8	0
2	8	2	1	1	0	0	1	0	0	0	0	1.8	0
2	8	3	0	0	0	1	0	0	1	0	1	2.4	0
2	8	4	0	0	0	0	0	0	0	0	0	0.0	1
2	9	1	0	0	0	0	0	0	0	1	0	3.0	0
2	9	2	0	1	0	0	1	0	0	0	1	4.8	0
2	9	3	1	1	0	1	0	0	1	0	0	1.2	0
2	9	4	0	0	0	0	0	0	0	0	0	0.0	1
2	11	1	1	0	0	1	0	0	0	1	1	1.8	0
2	11	2	0	1	0	0	0	1	0	0	0	4.8	0
2	11	3	0	0	1	0	0	0	0	0	1	2.4	0
2	11	4	0	0	0	0	0	0	0	0	0	0.0	1
2	12	1	0	1	1	0	0	0	0	0	0	4.8	0
2	12	2	0	1	0	0	1	1	0	0	0	3.0	0
2	12	3	0	0	0	0	0	0	1	0	1	2.4	0
2	12	4	1	0	0	0	0	0	0	0	0	0.0	1
3	1	1	0	0	1	0	0	0	1	0	0	1.8	0
3	1	2	0	1	0	0	0	1	0	0	1	1.2	0
3	1	3	0	1	0	1	0	0	0	0	1	3.0	0
3	1	4	1	0	0	0	0	0	0	0	0	0.0	1
3	2	1	0	1	0	1	0	0	1	0	1	4.8	0
3	2	2	0	0	0	0	1	0	0	1	0	3.0	0
3	2	3	0	0	0	0	0	0	0	0	0	1.2	0
3	2	4	1	0	0	0	0	0	0	0	0	0.0	1
3	3	1	0	0	1	0	0	1	0	0	0	2.4	0
3	3	2	0	0	0	1	0	0	1	0	0	4.8	0
3	3	3	0	1	0	0	1	0	0	1	1	1.8	0
3	3	4	1	0	0	0	0	0	0	0	0	0.0	1
3	4	1	0	1	0	0	1	1	0	0	1	2.4	0
3	4	2	0	0	0	0	0	0	0	0	0	1.8	0
3	4	3	0	1	1	0	0	0	0	1	1	1.2	0
3	4	4	1	0	0	0	0	0	0	0	0	0.0	1
3	5	1	0	0	0	0	1	1	0	0	0	1.2	0
3	5	2	0	0	0	0	0	0	0	1	1	4.8	0
3	5	3	0	1	1	0	0	0	1	0	0	3.0	0
3	5	4	1	0	0	0	0	0	0	0	0	0.0	1
3	6	1	0	0	0	0	1	0	1	0	0	2.4	0
3	6	2	0	1	0	1	0	0	0	0	1	1.8	0
3	6	3	0	1	0	0	0	1	0	0	1	3.0	0
3	6	4	1	0	0	0	0	0	0	0	0	0.0	1
3	7	1	0	1	0	1	0	0	0	1	0	2.4	0
3	7	2	0	0	1	0	0	0	0	0	1	3.0	0
3	7	3	0	1	0	0	0	0	1	0	0	1.8	0
3	7	4	1	0	0	0	0	0	0	0	0	0.0	1
3	8	1	0	1	0	0	1	0	0	0	0	1.2	0
3	8	2	0	0	1	0	0	0	0	1	1	4.8	0
3	8	3	0	0	0	1	0	1	0	0	1	1.8	0
3	8	4	1	0	0	0	0	0	0	0	0	0.0	1
3	9	1	0	1	0	0	0	1	0	0	0	2.4	0
3	9	2	0	1	1	0	0	0	1	0	1	1.2	0
3	9	3	0	0	0	1	0	0	0	1	0	3.0	0
3	9	4	1	0	0	0	0	0	0	0	0	0.0	1
3	10	1	0	1	1	0	0	0	0	1	0	3.0	0
3	10	2	0	0	0	0	1	0	0	0	1	4.8	0
3	10	3	0	0	0	0	0	0	1	0	1	1.2	0
3	10	4	1	0	0	0	0	0	0	0	0	0.0	1
4	1	1	0	0	0	1	0	0	0	1	1	3.0	0
4	1	2	0	0	0	0	0	0	0	0	0	2.4	0
4	1	3	0	1	0	0	1	0	1	0	0	1.8	0
4	1	4	1	0	0	0	0	0	0	0	0	0.0	1
4	2	1	0	1	1	0	0	1	0	0	1	1.2	0
4	2	2	0	1	0	0	1	0	0	1	1	4.8	0
4	2	3	0	0	0	0	0	0	0	0	0	1.8	0
4	2	4	1	0	0	0	0	0	0	0	0	0.0	1
4	3	1	0	0	0	1	0	0	1	0	1	3.0	0
4	3	2	0	0	0	0	1	0	0	1	0	1.2	0
4	3	3	0	1	1	0	0	1	0	0	0	4.8	0
4	3	4	1	0	0	0	0	0	0	0	0	0.0	1
4	5	1	0	1	0	0	1	1	0	0	0	3.0	0
4	5	2	0	1	0	1	0	0	1	0	0	1.2	0
4	5	3	0	0	1	0	0	0	0	1	1	2.4	0
4	5	4	1	0	0	0	0	0	0	0	0	0.0	1
4	6	1	0	0	0	0	1	0	1	0	1	2.4	0
4	6	2	0	0	0	0	0	0	0	0	1	4.8	0
4	6	3	0	1	0	1	0	0	0	1	0	1.8	0
4	6	4	1	0	0	0	0	0	0	0	0	0.0	1
4	7	1	0	1	0	0	0	1	0	0	1	1.8	0
4	7	2	0	0	1	0	0	0	0	0	0	3.0	0
4	7	3	0	1	0	1	0	0	1	0	1	4.8	0
4	7	4	1	0	0	0	0	0	0	0	0	0.0	1
4	8	1	0	0	0	0	0	0	0	1	0	1.2	0
4	8	2	0	1	1	0	0	0	0	0	1	2.4	0
4	8	3	0	0	0	0	1	1	0	0	0	4.8	0
4	8	4	1	0	0	0	0	0	0	0	0	0.0	1
4	9	1	0	0	0	1	0	1	0	0	1	1.2	0
4	9	2	0	0	1	0	0	0	1	0	0	1.8	0
4	9	3	0	1	0	0	0	0	0	0	0	3.0	0
4	9	4	1	0	0	0	0	0	0	0	0	0.0	1
4	10	1	0	1	1	0	0	1	0	0	1	1.2	0
4	10	2	0	0	0	1	0	0	0	0	0	2.4	0
4	10	3	0	1	0	0	1	0	0	1	1	1.8	0
4	10	4	1	0	0	0	0	0	0	0	0	0.0	1
4	11	1	0	0	0	0	1	0	1	0	1	3.0	0
4	11	2	0	0	0	1	0	0	0	0	1	1.8	0
4	11	3	0	1	0	0	0	0	0	1	0	4.8	0
4	11	4	1	0	0	0	0	0	0	0	0	0.0	1
5	1	1	0	1	0	0	1	0	0	0	0	3.0	0
5	1	2	0	1	0	1	0	0	1	0	1	2.4	0
5	1	3	0	0	1	0	0	0	0	1	1	4.8	0
5	1	4	1	0	0	0	0	0	0	0	0	0.0	1
5	3	1	0	0	0	0	1	0	1	0	0	1.8	0
5	3	2	0	0	0	0	0	0	0	1	1	1.2	0
5	3	3	0	1	0	1	0	1	0	0	0	4.8	0
5	3	4	1	0	0	0	0	0	0	0	0	0.0	1
5	4	1	0	1	0	0	0	0	0	1	1	2.4	0
5	4	2	0	1	0	1	0	0	0	0	1	4.8	0
5	4	3	0	0	1	0	0	1	0	0	0	3.0	0
5	4	4	1	0	0	0	0	0	0	0	0	0.0	1
5	5	1	0	1	1	0	0	1	0	0	0	2.4	0
5	5	2	0	0	0	0	1	0	0	1	1	1.8	0
5	5	3	0	1	0	0	0	0	1	0	0	1.2	0
5	5	4	1	0	0	0	0	0	0	0	0	0.0	1
5	6	1	0	1	0	0	1	0	0	1	0	4.8	0
5	6	2	0	0	0	1	0	0	0	0	1	3.0	0
5	6	3	0	0	0	0	0	0	1	0	1	2.4	0
5	6	4	1	0	0	0	0	0	0	0	0	0.0	1
5	7	1	0	1	0	0	0	0	0	1	0	3.0	0
5	7	2	0	0	0	1	0	0	0	0	0	1.2	0
5	7	3	0	1	1	0	0	1	0	0	1	1.8	0
5	7	4	1	0	0	0	0	0	0	0	0	0.0	1
5	9	1	0	1	1	0	0	0	1	0	1	3.0	0
5	9	2	0	0	0	1	0	0	0	1	0	2.4	0
5	9	3	0	1	0	0	0	0	0	0	1	4.8	0
5	9	4	1	0	0	0	0	0	0	0	0	0.0	1
5	10	1	0	0	1	0	0	0	0	0	0	1.2	0
5	10	2	0	1	0	1	0	0	0	1	1	1.8	0
5	10	3	0	0	0	0	1	1	0	0	0	3.0	0
5	10	4	1	0	0	0	0	0	0	0	0	0.0	1
5	11	1	0	0	1	0	0	0	0	1	1	3.0	0
5	11	2	0	0	0	0	0	0	1	0	0	4.8	0
5	11	3	0	1	0	0	1	1	0	0	1	2.4	0
5	11	4	1	0	0	0	0	0	0	0	0	0.0	1
5	12	1	0	1	0	1	0	1	0	0	0	1.2	0
5	12	2	0	0	0	0	1	0	0	0	1	2.4	0
5	12	3	0	1	0	0	0	0	1	0	0	1.8	0
5	12	4	1	0	0	0	0	0	0	0	0	0.0	1
8	1	1	0	1	0	0	1	1	0	0	0	2.4	0
8	1	2	1	1	0	1	0	0	0	1	1	1.8	0
8	1	3	0	0	1	0	0	0	0	0	0	4.8	0
8	1	4	0	0	0	0	0	0	0	0	0	0.0	1
8	2	1	0	0	0	0	0	0	1	0	1	4.8	0
8	2	2	0	0	0	0	1	0	0	0	1	3.0	0
8	2	3	0	1	0	1	0	0	0	1	0	2.4	0
8	2	4	1	0	0	0	0	0	0	0	0	0.0	1
8	3	1	0	0	0	1	0	0	0	1	1	3.0	0
8	3	2	0	1	0	0	0	1	0	0	1	1.2	0
8	3	3	0	0	1	0	0	0	1	0	0	1.8	0
8	3	4	1	0	0	0	0	0	0	0	0	0.0	1
8	4	1	0	0	1	0	0	1	0	0	1	4.8	0
8	4	2	0	1	0	0	0	0	1	0	0	2.4	0
8	4	3	0	1	0	0	1	0	0	0	0	1.8	0
8	4	4	1	0	0	0	0	0	0	0	0	0.0	1
8	5	1	0	1	0	0	1	0	1	0	1	4.8	0
8	5	2	0	1	1	0	0	0	0	1	0	3.0	0
8	5	3	0	0	0	0	0	0	0	0	0	1.2	0
8	5	4	1	0	0	0	0	0	0	0	0	0.0	1
8	7	1	0	1	1	0	0	0	0	0	1	2.4	0
8	7	2	0	1	0	1	0	0	1	0	1	1.2	0
8	7	3	0	0	0	0	0	1	0	0	0	3.0	0
8	7	4	1	0	0	0	0	0	0	0	0	0.0	1
8	8	1	0	0	0	0	1	0	1	0	0	1.2	0
8	8	2	0	1	0	0	0	1	0	0	1	1.8	0
8	8	3	0	0	0	1	0	0	0	1	0	4.8	0
8	8	4	1	0	0	0	0	0	0	0	0	0.0	1
8	9	1	0	0	1	0	0	0	1	0	1	1.8	0
8	9	2	0	1	0	0	1	1	0	0	0	4.8	0
8	9	3	0	0	0	0	0	0	0	0	0	2.4	0
8	9	4	1	0	0	0	0	0	0	0	0	0.0	1
8	11	1	0	0	0	0	0	0	1	0	1	3.0	0
8	11	2	0	1	1	0	0	0	0	0	1	4.8	0
8	11	3	0	1	0	1	0	0	0	1	0	2.4	0
8	11	4	1	0	0	0	0	0	0	0	0	0.0	1
8	12	1	0	1	0	0	0	0	0	1	1	1.2	0
8	12	2	0	0	0	1	0	0	1	0	0	4.8	0
8	12	3	0	0	0	0	1	1	0	0	0	3.0	0
8	12	4	1	0	0	0	0	0	0	0	0	0.0	1
11	1	1	0	0	1	0	0	0	1	0	1	3.0	0
11	1	2	0	1	0	0	0	0	0	1	1	2.4	0
11	1	3	0	1	0	0	1	0	0	0	0	4.8	0
11	1	4	1	0	0	0	0	0	0	0	0	0.0	1
11	2	1	0	1	0	0	1	0	0	0	1	1.2	0
11	2	2	0	0	0	1	0	1	0	0	0	1.8	0
11	2	3	0	0	0	0	0	0	1	0	0	4.8	0
11	2	4	1	0	0	0	0	0	0	0	0	0.0	1
11	3	1	0	0	0	1	0	1	0	0	1	3.0	0
11	3	2	0	0	0	0	0	0	0	0	1	1.8	0
11	3	3	0	1	1	0	0	0	0	1	0	2.4	0
11	3	4	1	0	0	0	0	0	0	0	0	0.0	1
11	4	1	0	1	1	0	0	0	1	0	0	3.0	0
11	4	2	0	0	0	1	0	0	0	1	1	4.8	0
11	4	3	0	1	0	0	1	1	0	0	0	1.2	0
11	4	4	1	0	0	0	0	0	0	0	0	0.0	1
11	6	1	0	1	0	1	0	1	0	0	1	3.0	0
11	6	2	0	1	0	0	0	0	0	1	1	1.8	0
11	6	3	0	0	0	0	1	0	1	0	0	4.8	0
11	6	4	1	0	0	0	0	0	0	0	0	0.0	1
11	8	1	0	1	0	0	0	1	0	0	0	4.8	0
11	8	2	0	1	0	1	0	0	0	1	0	3.0	0
11	8	3	0	0	1	0	0	0	0	0	1	2.4	0
11	8	4	1	0	0	0	0	0	0	0	0	0.0	1
11	9	1	0	0	0	1	0	0	1	0	0	1.2	0
11	9	2	0	0	0	0	1	0	0	1	0	2.4	0
11	9	3	0	1	1	0	0	1	0	0	1	4.8	0
11	9	4	1	0	0	0	0	0	0	0	0	0.0	1
11	10	1	0	1	0	0	0	0	0	0	1	1.2	0
11	10	2	0	0	0	0	1	1	0	0	0	1.8	0
11	10	3	0	1	1	0	0	0	0	1	1	3.0	0
11	10	4	1	0	0	0	0	0	0	0	0	0.0	1
11	11	1	0	1	0	1	0	0	1	0	1	1.8	0
11	11	2	0	1	1	0	0	0	0	1	0	1.2	0
11	11	3	0	0	0	0	0	0	0	0	0	3.0	0
11	11	4	1	0	0	0	0	0	0	0	0	0.0	1
11	12	1	0	1	0	0	0	1	0	0	0	2.4	0
11	12	2	0	0	0	1	0	0	0	0	1	4.8	0
11	12	3	0	0	0	0	1	0	1	0	1	1.2	0
11	12	4	1	0	0	0	0	0	0	0	0	0.0	1
12	1	1	0	0	0	1	0	0	1	0	0	2.4	0
12	1	2	0	1	0	0	1	0	0	0	1	3.0	0
12	1	3	0	0	0	0	0	0	0	1	1	4.8	0
12	1	4	1	0	0	0	0	0	0	0	0	0.0	1
12	2	1	0	1	0	0	1	0	0	0	0	4.8	0
12	2	2	0	0	0	1	0	0	0	1	1	2.4	0
12	2	3	0	1	1	0	0	1	0	0	0	1.8	0
12	2	4	1	0	0	0	0	0	0	0	0	0.0	1
12	3	1	0	1	0	0	0	0	1	0	1	1.2	0
12	3	2	0	0	0	1	0	0	0	0	0	1.8	0
12	3	3	0	0	1	0	0	1	0	0	0	3.0	0
12	3	4	1	0	0	0	0	0	0	0	0	0.0	1
12	4	1	0	1	1	0	0	0	1	0	1	1.8	0
12	4	2	0	1	0	0	1	1	0	0	1	2.4	0
12	4	3	0	0	0	0	0	0	0	1	0	1.2	0
12	4	4	1	0	0	0	0	0	0	0	0	0.0	1
12	5	1	0	1	0	1	0	0	0	1	0	4.8	0
12	5	2	0	0	0	0	0	1	0	0	1	1.2	0
12	5	3	0	0	1	0	0	0	0	0	1	3.0	0
12	5	4	1	0	0	0	0	0	0	0	0	0.0	1
12	7	1	0	1	0	1	0	1	0	0	0	1.2	0
12	7	2	0	1	0	0	1	0	0	1	1	1.8	0
12	7	3	0	0	0	0	0	0	1	0	0	2.4	0
12	7	4	1	0	0	0	0	0	0	0	0	0.0	1
12	8	1	0	0	0	0	1	0	0	1	1	3.0	0
12	8	2	0	1	0	0	0	0	1	0	0	4.8	0
12	8	3	0	0	1	0	0	0	0	0	1	1.8	0
12	8	4	1	0	0	0	0	0	0	0	0	0.0	1
12	9	1	0	0	0	0	1	1	0	0	0	4.8	0
12	9	2	0	1	0	1	0	0	0	1	1	2.4	0
12	9	3	0	0	1	0	0	0	1	0	0	1.2	0
12	9	4	1	0	0	0	0	0	0	0	0	0.0	1
12	10	1	0	1	0	0	0	0	0	0	1	3.0	0
12	10	2	0	0	0	1	0	0	0	1	0	1.8	0
12	10	3	0	1	1	0	0	0	1	0	1	4.8	0
12	10	4	1	0	0	0	0	0	0	0	0	0.0	1
12	11	1	0	0	0	0	1	1	0	0	1	2.4	0
12	11	2	0	0	0	1	0	0	1	0	1	3.0	0
12	11	3	0	1	0	0	0	0	0	0	0	1.8	0
12	11	4	1	0	0	0	0	0	0	0	0	0.0	1
13	2	1	0	0	0	1	0	0	0	0	0	3.0	0
13	2	2	0	1	0	0	1	0	1	0	1	1.8	0
13	2	3	0	1	0	0	0	0	0	1	1	2.4	0
13	2	4	1	0	0	0	0	0	0	0	0	0.0	1
13	3	1	0	0	1	0	0	0	1	0	1	4.8	0
13	3	2	0	1	0	0	1	1	0	0	0	1.2	0
13	3	3	0	1	0	1	0	0	0	0	1	2.4	0
13	3	4	1	0	0	0	0	0	0	0	0	0.0	1
13	4	1	0	0	0	0	1	0	1	0	0	1.8	0
13	4	2	0	0	1	0	0	0	0	1	0	4.8	0
13	4	3	0	1	0	0	0	1	0	0	1	3.0	0
13	4	4	1	0	0	0	0	0	0	0	0	0.0	1
13	5	1	0	0	0	0	0	1	0	0	0	2.4	0
13	5	2	0	1	0	1	0	0	1	0	0	3.0	0
13	5	3	0	0	0	0	1	0	0	0	1	1.2	0
13	5	4	1	0	0	0	0	0	0	0	0	0.0	1
13	6	1	0	1	0	1	0	1	0	0	1	1.8	0
13	6	2	0	0	0	0	0	0	1	0	0	1.2	0
13	6	3	0	1	1	0	0	0	0	1	1	4.8	0
13	6	4	1	0	0	0	0	0	0	0	0	0.0	1
13	7	1	0	1	1	0	0	0	0	0	0	1.8	0
13	7	2	0	0	0	0	0	0	1	0	1	2.4	0
13	7	3	0	0	0	0	1	0	0	1	1	1.2	0
13	7	4	1	0	0	0	0	0	0	0	0	0.0	1
13	8	1	0	0	0	1	0	0	0	0	1	4.8	0
13	8	2	0	1	1	0	0	1	0	0	0	2.4	0
13	8	3	0	1	0	0	1	0	0	1	0	3.0	0
13	8	4	1	0	0	0	0	0	0	0	0	0.0	1
13	10	1	0	0	0	0	1	0	0	1	0	1.8	0
13	10	2	0	1	1	0	0	0	1	0	1	2.4	0
13	10	3	0	0	0	1	0	1	0	0	0	1.2	0
13	10	4	1	0	0	0	0	0	0	0	0	0.0	1
13	11	1	0	0	1	0	0	0	1	0	1	1.8	0
13	11	2	0	0	0	0	1	0	0	0	1	3.0	0
13	11	3	0	1	0	0	0	0	0	1	0	4.8	0
13	11	4	1	0	0	0	0	0	0	0	0	0.0	1
13	12	1	0	1	0	0	0	0	0	0	0	1.8	0
13	12	2	0	1	0	1	0	0	0	1	0	3.0	0
13	12	3	0	0	0	0	1	1	0	0	1	4.8	0
13	12	4	1	0	0	0	0	0	0	0	0	0.0	1
14	1	1	0	1	1	0	0	0	0	1	1	1.2	0
14	1	2	1	0	0	0	0	0	1	0	0	3.0	0
14	1	3	0	0	0	0	1	0	0	0	0	2.4	0
14	1	4	0	0	0	0	0	0	0	0	0	0.0	1
14	2	1	1	1	0	0	1	0	1	0	1	2.4	0
14	2	2	0	0	1	0	0	0	0	0	0	1.2	0
14	2	3	0	1	0	1	0	1	0	0	1	1.8	0
14	2	4	0	0	0	0	0	0	0	0	0	0.0	1
14	3	1	0	1	0	0	1	0	0	0	1	3.0	0
14	3	2	1	0	0	0	0	0	0	1	1	4.8	0
14	3	3	0	1	0	1	0	1	0	0	0	1.2	0
14	3	4	0	0	0	0	0	0	0	0	0	0.0	1
14	4	1	0	0	0	1	0	0	0	1	0	2.4	0
14	4	2	0	1	0	0	0	1	0	0	1	4.8	0
14	4	3	0	0	1	0	0	0	1	0	0	1.8	0
14	4	4	1	0	0	0	0	0	0	0	0	0.0	1
14	6	1	1	1	1	0	0	0	0	0	0	2.4	0
14	6	2	0	1	0	0	1	0	1	0	0	4.8	0
14	6	3	0	0	0	0	0	1	0	0	1	3.0	0
14	6	4	0	0	0	0	0	0	0	0	0	0.0	1
14	7	1	0	1	1	0	0	0	0	1	0	3.0	0
14	7	2	0	0	0	1	0	0	0	0	1	2.4	0
14	7	3	1	1	0	0	0	0	1	0	1	1.2	0
14	7	4	0	0	0	0	0	0	0	0	0	0.0	1
14	9	1	1	1	0	0	0	0	0	0	0	1.8	0
14	9	2	0	0	1	0	0	1	0	0	1	3.0	0
14	9	3	0	1	0	0	1	0	0	1	1	2.4	0
14	9	4	0	0	0	0	0	0	0	0	0	0.0	1
14	10	1	1	1	0	0	1	0	0	1	1	1.2	0
14	10	2	0	0	0	1	0	0	1	0	0	3.0	0
14	10	3	0	0	0	0	0	0	0	0	0	4.8	0
14	10	4	0	0	0	0	0	0	0	0	0	0.0	1
14	11	1	1	0	1	0	0	1	0	0	1	1.8	0
14	11	2	0	0	0	0	1	0	0	0	0	4.8	0
14	11	3	0	1	0	1	0	0	1	0	0	2.4	0
14	11	4	0	0	0	0	0	0	0	0	0	0.0	1
14	12	1	0	1	0	1	0	0	0	1	1	1.8	0
14	12	2	0	1	1	0	0	0	1	0	1	3.0	0
14	12	3	1	0	0	0	0	1	0	0	0	2.4	0
14	12	4	0	0	0	0	0	0	0	0	0	0.0	1
15	1	1	0	0	1	0	0	0	0	1	1	4.8	0
15	1	2	0	0	0	1	0	0	0	0	1	1.2	0
15	1	3	0	1	0	0	0	1	0	0	0	3.0	0
15	1	4	1	0	0	0	0	0	0	0	0	0.0	1
15	2	1	0	1	1	0	0	1	0	0	0	1.2	0
15	2	2	0	1	0	0	1	0	1	0	0	1.8	0
15	2	3	0	0	0	0	0	0	0	1	1	2.4	0
15	2	4	1	0	0	0	0	0	0	0	0	0.0	1
15	3	1	0	1	0	0	0	0	0	1	0	1.8	0
15	3	2	0	1	0	0	1	0	0	0	1	3.0	0
15	3	3	0	0	0	1	0	0	1	0	0	4.8	0
15	3	4	1	0	0	0	0	0	0	0	0	0.0	1
15	4	1	0	0	0	1	0	1	0	0	1	1.8	0
15	4	2	0	0	0	0	1	0	1	0	1	2.4	0
15	4	3	0	1	1	0	0	0	0	0	0	1.2	0
15	4	4	1	0	0	0	0	0	0	0	0	0.0	1
15	5	1	0	1	1	0	0	1	0	0	1	4.8	0
15	5	2	0	1	0	0	0	0	1	0	1	1.2	0
15	5	3	0	0	0	1	0	0	0	1	0	3.0	0
15	5	4	1	0	0	0	0	0	0	0	0	0.0	1
15	7	1	0	1	0	1	0	1	0	0	0	2.4	0
15	7	2	0	0	1	0	0	0	0	0	1	1.8	0
15	7	3	0	1	0	0	1	0	1	0	0	3.0	0
15	7	4	1	0	0	0	0	0	0	0	0	0.0	1
15	8	1	0	1	0	0	0	0	0	0	0	1.8	0
15	8	2	0	0	0	0	1	0	0	1	1	1.2	0
15	8	3	0	0	1	0	0	0	1	0	1	2.4	0
15	8	4	1	0	0	0	0	0	0	0	0	0.0	1
15	9	1	0	1	0	0	0	0	0	0	1	3.0	0
15	9	2	0	1	1	0	0	0	0	1	0	2.4	0
15	9	3	0	0	0	0	1	1	0	0	0	4.8	0
15	9	4	1	0	0	0	0	0	0	0	0	0.0	1
15	10	1	0	0	0	1	0	0	1	0	1	1.2	0
15	10	2	0	1	0	0	1	1	0	0	0	1.8	0
15	10	3	0	0	0	0	0	0	0	0	1	4.8	0
15	10	4	1	0	0	0	0	0	0	0	0	0.0	1
15	12	1	0	1	1	0	0	0	1	0	1	4.8	0
15	12	2	0	0	0	0	0	0	0	1	0	3.0	0
15	12	3	0	0	0	1	0	0	0	0	0	1.2	0
15	12	4	1	0	0	0	0	0	0	0	0	0.0	1
16	1	1	0	1	0	1	0	0	0	0	1	3.0	0
16	1	2	0	0	1	0	0	0	1	0	0	4.8	0
16	1	3	0	0	0	0	1	0	0	1	1	1.8	0
16	1	4	1	0	0	0	0	0	0	0	0	0.0	1
16	2	1	0	0	1	0	0	0	0	0	1	1.2	0
16	2	2	0	1	0	1	0	0	0	1	0	4.8	0
16	2	3	0	1	0	0	0	1	0	0	0	2.4	0
16	2	4	1	0	0	0	0	0	0	0	0	0.0	1
16	3	1	0	0	0	0	0	0	1	0	0	1.8	0
16	3	2	0	1	0	0	1	1	0	0	1	1.2	0
16	3	3	0	1	1	0	0	0	0	0	0	2.4	0
16	3	4	1	0	0	0	0	0	0	0	0	0.0	1
16	4	1	0	1	0	0	1	0	1	0	0	1.2	0
16	4	2	0	0	0	0	0	0	0	1	1	2.4	0
16	4	3	0	0	0	1	0	1	0	0	1	3.0	0
16	4	4	1	0	0	0	0	0	0	0	0	0.0	1
16	6	1	0	1	0	0	0	0	1	0	0	1.2	0
16	6	2	0	0	1	0	0	1	0	0	1	3.0	0
16	6	3	0	0	0	0	1	0	0	1	1	2.4	0
16	6	4	1	0	0	0	0	0	0	0	0	0.0	1
16	7	1	0	1	0	0	0	0	0	1	1	1.2	0
16	7	2	0	0	0	1	0	1	0	0	0	4.8	0
16	7	3	0	1	1	0	0	0	0	0	1	1.8	0
16	7	4	1	0	0	0	0	0	0	0	0	0.0	1
16	8	1	0	1	0	0	1	0	0	0	1	4.8	0
16	8	2	0	0	1	0	0	1	0	0	0	1.8	0
